Datetime,SAUXX,TURXX,INDXX,CHNXX
01/03/2015 22:00,0.426348246,0.158400674,0.104185422,0.450301749
01/03/2015 23:00,0.41939907,0.161986232,0.106064977,0.45341472
02/03/2015 00:00,0.416787215,0.150848085,0.107764128,0.434850345
02/03/2015 01:00,0.414143382,0.138937958,0.108062711,0.416511003
02/03/2015 02:00,0.411047141,0.138398531,0.109038071,0.40214205
02/03/2015 03:00,0.412250159,0.141745195,0.083087424,0.402780799
02/03/2015 04:00,0.40791283,0.143563753,0.060073982,0.412977168
02/03/2015 05:00,0.361674569,0.150315118,0.071146867,0.433530937
02/03/2015 06:00,0.326530287,0.154575076,0.088263916,0.460446853
02/03/2015 07:00,0.319769334,0.150213191,0.110483323,0.484519497
02/03/2015 08:00,0.31540383,0.157966915,0.134665257,0.49022424
02/03/2015 09:00,0.280640491,0.210396654,0.153301636,0.481456945
02/03/2015 10:00,0.223005381,0.256001064,0.142715495,0.469247179
02/03/2015 11:00,0.205627809,0.321909238,0.142292453,0.487629567
02/03/2015 12:00,0.201916234,0.364061599,0.143953419,0.506393533
02/03/2015 13:00,0.208230441,0.387100161,0.155456419,0.516975775
02/03/2015 14:00,0.229113315,0.371274158,0.172891465,0.512451474
02/03/2015 15:00,0.268237265,0.360867291,0.183817167,0.507127664
02/03/2015 16:00,0.333075021,0.369218187,0.184076295,0.509822636
02/03/2015 17:00,0.390944242,0.371424053,0.182255509,0.515954661
02/03/2015 18:00,0.432445979,0.381975412,0.172915556,0.520994196
02/03/2015 19:00,0.455150044,0.400474617,0.166988207,0.525262767
02/03/2015 20:00,0.465548496,0.423969942,0.16140094,0.528140424
02/03/2015 21:00,0.454729613,0.439620741,0.159670578,0.537809852
02/03/2015 22:00,0.425947973,0.461987534,0.160448459,0.50841215
02/03/2015 23:00,0.414292106,0.476837309,0.154002438,0.525484613
03/03/2015 00:00,0.397147778,0.490883542,0.14482112,0.519488625
03/03/2015 01:00,0.385030809,0.508203196,0.137691765,0.502185454
03/03/2015 02:00,0.373303395,0.522858171,0.125405737,0.506389655
03/03/2015 03:00,0.370449574,0.529332981,0.089402673,0.528817827
03/03/2015 04:00,0.375358449,0.53916534,0.079661081,0.541960044
03/03/2015 05:00,0.348234914,0.557189578,0.104798887,0.566137256
03/03/2015 06:00,0.301419414,0.555750915,0.138163557,0.591078292
03/03/2015 07:00,0.317362373,0.544600784,0.17825824,0.60701171
03/03/2015 08:00,0.315476713,0.604575732,0.218186657,0.606737396
03/03/2015 09:00,0.278501198,0.676697766,0.247408597,0.595183574
03/03/2015 10:00,0.22657496,0.7134673,0.242348152,0.56228411
03/03/2015 11:00,0.206923736,0.745066712,0.239492653,0.586050672
03/03/2015 12:00,0.196482533,0.742749342,0.229022774,0.607094102
03/03/2015 13:00,0.196864452,0.720750744,0.238832633,0.61748762
03/03/2015 14:00,0.204556549,0.678432394,0.246694726,0.622547927
03/03/2015 15:00,0.238561843,0.641412581,0.248899003,0.6217954
03/03/2015 16:00,0.29793633,0.603747234,0.243146413,0.622106431
03/03/2015 17:00,0.370302218,0.571146185,0.229762913,0.619016829
03/03/2015 18:00,0.425783247,0.541090633,0.213987254,0.612538305
03/03/2015 19:00,0.463259871,0.513496333,0.197503862,0.602576302
03/03/2015 20:00,0.482054252,0.486259828,0.1857466,0.596834921
03/03/2015 21:00,0.480357397,0.45409206,0.174493975,0.591734672
03/03/2015 22:00,0.470808273,0.420429182,0.158268808,0.563333941
03/03/2015 23:00,0.45423304,0.396300842,0.149377334,0.556492926
04/03/2015 00:00,0.438638988,0.378623568,0.139715375,0.536995444
04/03/2015 01:00,0.427587404,0.373094491,0.129265151,0.501802864
04/03/2015 02:00,0.416989116,0.375452651,0.116013142,0.488163418
04/03/2015 03:00,0.412805888,0.384034922,0.07743731,0.486052771
04/03/2015 04:00,0.414538201,0.399242985,0.062363234,0.488930386
04/03/2015 05:00,0.387285273,0.426663261,0.073401964,0.487422354
04/03/2015 06:00,0.339398351,0.44725166,0.086118613,0.486560231
04/03/2015 07:00,0.35835002,0.453949953,0.100163976,0.481767744
04/03/2015 08:00,0.372022207,0.518970107,0.119397528,0.476004595
04/03/2015 09:00,0.343722736,0.61924472,0.138256913,0.464382853
04/03/2015 10:00,0.270044228,0.689140162,0.13345656,0.442341283
04/03/2015 11:00,0.233681619,0.72670159,0.136786828,0.455403424
04/03/2015 12:00,0.218573806,0.734562195,0.148928595,0.473145917
04/03/2015 13:00,0.208684597,0.707213185,0.174612137,0.482788125
04/03/2015 14:00,0.207893964,0.654667016,0.195885592,0.489645254
04/03/2015 15:00,0.236227055,0.601430176,0.202296987,0.490878295
04/03/2015 16:00,0.298924822,0.544078445,0.203097809,0.482627831
04/03/2015 17:00,0.363390778,0.471002167,0.200402397,0.472480984
04/03/2015 18:00,0.404090166,0.410272741,0.194551027,0.458873777
04/03/2015 19:00,0.425302445,0.361953167,0.18506714,0.442602729
04/03/2015 20:00,0.432304214,0.324811606,0.176927778,0.431413361
04/03/2015 21:00,0.431389185,0.295549854,0.165583378,0.425174688
04/03/2015 22:00,0.434462249,0.261472841,0.139948617,0.407305188
04/03/2015 23:00,0.42779245,0.227530982,0.126408694,0.402611017
05/03/2015 00:00,0.420079372,0.201442493,0.117472829,0.378474205
05/03/2015 01:00,0.418573355,0.187176272,0.11139581,0.360000153
05/03/2015 02:00,0.406233055,0.175236706,0.10328784,0.350431881
05/03/2015 03:00,0.390491266,0.169286033,0.068370189,0.346434668
05/03/2015 04:00,0.377182858,0.159365854,0.062202547,0.347268773
05/03/2015 05:00,0.340623099,0.153953486,0.075500972,0.368276493
05/03/2015 06:00,0.267991588,0.151752267,0.084650345,0.389637926
05/03/2015 07:00,0.270273658,0.167613968,0.092336664,0.406131764
05/03/2015 08:00,0.273324879,0.184386534,0.10681433,0.411339145
05/03/2015 09:00,0.254583096,0.219103472,0.122857749,0.396499624
05/03/2015 10:00,0.211949457,0.243633283,0.133393612,0.368767824
05/03/2015 11:00,0.184932986,0.274332767,0.140741531,0.399208483
05/03/2015 12:00,0.167323551,0.292230766,0.149290774,0.418252861
05/03/2015 13:00,0.156583122,0.280737959,0.174805767,0.429096799
05/03/2015 14:00,0.156002522,0.245618033,0.19635012,0.438091583
05/03/2015 15:00,0.175061892,0.224111982,0.208499847,0.443492916
05/03/2015 16:00,0.218962484,0.236972149,0.211709858,0.44686311
05/03/2015 17:00,0.274198844,0.242876392,0.210858022,0.446725831
05/03/2015 18:00,0.326950156,0.246988343,0.203484245,0.444170139
05/03/2015 19:00,0.37552569,0.259008551,0.195344499,0.436666422
05/03/2015 20:00,0.40758006,0.264274832,0.19174758,0.433370294
05/03/2015 21:00,0.43022132,0.25551376,0.188172862,0.430235352
05/03/2015 22:00,0.446436291,0.263299795,0.161417475,0.420424284
05/03/2015 23:00,0.43805774,0.278864282,0.155737292,0.415775855
06/03/2015 00:00,0.431535237,0.283028909,0.153785766,0.390680197
06/03/2015 01:00,0.430829925,0.27558474,0.15113203,0.363043834
06/03/2015 02:00,0.426339553,0.284938004,0.142276008,0.344099327
06/03/2015 03:00,0.422871106,0.293532209,0.09723783,0.356145201
06/03/2015 04:00,0.425495063,0.291791834,0.091187201,0.374708223
06/03/2015 05:00,0.404368503,0.283042526,0.121106191,0.394927933
06/03/2015 06:00,0.305711193,0.271568448,0.16222897,0.410518585
06/03/2015 07:00,0.290131341,0.244428381,0.193011509,0.429302772
06/03/2015 08:00,0.300774908,0.324805977,0.209269903,0.441161048
06/03/2015 09:00,0.284530936,0.403009829,0.215923634,0.442561267
06/03/2015 10:00,0.252441722,0.39197493,0.193370317,0.431692135
06/03/2015 11:00,0.234883566,0.455396063,0.185172797,0.452028379
06/03/2015 12:00,0.232627501,0.479004192,0.183307896,0.468130464
06/03/2015 13:00,0.233120591,0.459064981,0.209144534,0.478797242
06/03/2015 14:00,0.235571116,0.413735168,0.235002447,0.486438265
06/03/2015 15:00,0.233072266,0.348847792,0.247593833,0.492239278
06/03/2015 16:00,0.258204467,0.311091396,0.250258094,0.48781611
06/03/2015 17:00,0.29691824,0.29037216,0.246063072,0.479873913
06/03/2015 18:00,0.328663289,0.27256541,0.236355008,0.466238782
06/03/2015 19:00,0.351189929,0.270285276,0.223983348,0.454104139
06/03/2015 20:00,0.360836098,0.273882333,0.213178974,0.447024717
06/03/2015 21:00,0.360531284,0.278888808,0.203440306,0.4354919
06/03/2015 22:00,0.346444279,0.283521661,0.186536139,0.41347849
06/03/2015 23:00,0.334127399,0.283844543,0.171321623,0.4015815
07/03/2015 00:00,0.327861265,0.284160101,0.159067841,0.385845767
07/03/2015 01:00,0.324509894,0.281534978,0.152292238,0.364175847
07/03/2015 02:00,0.32060479,0.290608878,0.136717203,0.358161352
07/03/2015 03:00,0.312328932,0.300855055,0.094615374,0.351762897
07/03/2015 04:00,0.308606409,0.311799353,0.086022819,0.34325448
07/03/2015 05:00,0.296666228,0.338818972,0.0979262,0.352326732
07/03/2015 06:00,0.219625178,0.366724153,0.111026616,0.368230965
07/03/2015 07:00,0.204674692,0.355164792,0.114862789,0.3749812
07/03/2015 08:00,0.204653603,0.428291891,0.110655118,0.377985503
07/03/2015 09:00,0.185382832,0.53579428,0.106242486,0.383120569
07/03/2015 10:00,0.191586465,0.597868895,0.101954218,0.354816631
07/03/2015 11:00,0.209934703,0.656206351,0.101411208,0.367687151
07/03/2015 12:00,0.230117362,0.662303332,0.112032693,0.384487383
07/03/2015 13:00,0.241027439,0.649877887,0.1358666,0.396605488
07/03/2015 14:00,0.2399384,0.600797838,0.162426977,0.400367377
07/03/2015 15:00,0.22619066,0.555758443,0.175763464,0.398009429
07/03/2015 16:00,0.228402933,0.513871435,0.177915515,0.388777737
07/03/2015 17:00,0.236271559,0.474464497,0.170749347,0.37948846
07/03/2015 18:00,0.238662442,0.443980055,0.157753137,0.37349738
07/03/2015 19:00,0.236215258,0.426845272,0.145775788,0.371171287
07/03/2015 20:00,0.229211688,0.408776056,0.133696417,0.368820475
07/03/2015 21:00,0.221808011,0.391650969,0.123410243,0.36312047
07/03/2015 22:00,0.223441443,0.364909144,0.108035161,0.34529136
07/03/2015 23:00,0.216005368,0.353116162,0.106150677,0.338641843
08/03/2015 00:00,0.216101208,0.329486814,0.10636825,0.315272506
08/03/2015 01:00,0.213171987,0.307489034,0.107276571,0.296254924
08/03/2015 02:00,0.211554873,0.289825469,0.105775329,0.29263126
08/03/2015 03:00,0.210260061,0.269044542,0.075684959,0.289650506
08/03/2015 04:00,0.215978495,0.256210414,0.072948155,0.286011226
08/03/2015 05:00,0.220809606,0.252915197,0.085753303,0.290701787
08/03/2015 06:00,0.171873227,0.255950133,0.089710552,0.300179889
08/03/2015 07:00,0.130691268,0.246962683,0.084380281,0.308183649
08/03/2015 08:00,0.12434766,0.31915794,0.084687389,0.312333092
08/03/2015 09:00,0.114166588,0.413748586,0.09087873,0.310258515
08/03/2015 10:00,0.120190463,0.413725527,0.09309154,0.28943652
08/03/2015 11:00,0.146713947,0.499661245,0.103600881,0.328145262
08/03/2015 12:00,0.174199069,0.524246905,0.113466102,0.36421271
08/03/2015 13:00,0.194385099,0.506068511,0.134476461,0.392007238
08/03/2015 14:00,0.206145336,0.479726548,0.16038806,0.403748608
08/03/2015 15:00,0.218802114,0.442666695,0.17396382,0.407826028
08/03/2015 16:00,0.242094007,0.420696594,0.176866862,0.402349047
08/03/2015 17:00,0.264884441,0.399439846,0.173452814,0.395029647
08/03/2015 18:00,0.285650177,0.390874853,0.164173904,0.387293899
08/03/2015 19:00,0.297283673,0.388194504,0.153203906,0.378632165
08/03/2015 20:00,0.305360664,0.399043283,0.144041719,0.373129105
08/03/2015 21:00,0.306946808,0.412456799,0.135087374,0.366773981
08/03/2015 22:00,0.336715818,0.44263653,0.115465648,0.355065308
08/03/2015 23:00,0.340017868,0.424158685,0.109297306,0.349790105
09/03/2015 00:00,0.347454592,0.418311027,0.104962027,0.330034467
09/03/2015 01:00,0.356767069,0.418493306,0.100623184,0.286870602
09/03/2015 02:00,0.356435703,0.407005187,0.095807092,0.290425144
09/03/2015 03:00,0.357000537,0.398801416,0.065626814,0.291208022
09/03/2015 04:00,0.357990091,0.376209474,0.05654691,0.288545568
09/03/2015 05:00,0.347183336,0.351558917,0.068349205,0.295850916
09/03/2015 06:00,0.261581866,0.34829996,0.078104589,0.305500416
09/03/2015 07:00,0.249728667,0.379538592,0.086690541,0.314673418
09/03/2015 08:00,0.299175901,0.377758002,0.099313321,0.316567268
09/03/2015 09:00,0.310838123,0.348570553,0.117171999,0.317704484
09/03/2015 10:00,0.309542191,0.31298762,0.128252406,0.307905722
09/03/2015 11:00,0.308632009,0.302243466,0.139910701,0.340374681
09/03/2015 12:00,0.31435318,0.296402777,0.145497933,0.353736181
09/03/2015 13:00,0.319542505,0.291024278,0.16911299,0.357058571
09/03/2015 14:00,0.323009665,0.273866463,0.194991893,0.353556535
09/03/2015 15:00,0.334411124,0.251795979,0.209979326,0.348496931
09/03/2015 16:00,0.377629914,0.235967492,0.21186806,0.340270238
09/03/2015 17:00,0.43192934,0.204206399,0.204027264,0.327562959
09/03/2015 18:00,0.481686816,0.168014202,0.190973691,0.312878638
09/03/2015 19:00,0.52091896,0.141396214,0.178600033,0.295514529
09/03/2015 20:00,0.545817836,0.123474875,0.170272263,0.278895961
09/03/2015 21:00,0.563305523,0.113417817,0.163828502,0.260618065
09/03/2015 22:00,0.569316843,0.110387427,0.139875022,0.237002122
09/03/2015 23:00,0.557803558,0.108956099,0.134258323,0.234615543
10/03/2015 00:00,0.544579355,0.106372296,0.125973952,0.216146349
10/03/2015 01:00,0.528737728,0.100631068,0.119527016,0.18058051
10/03/2015 02:00,0.514996325,0.095273982,0.112165836,0.187358042
10/03/2015 03:00,0.498757938,0.091386608,0.074111955,0.191588015
10/03/2015 04:00,0.482897024,0.083784859,0.063896297,0.189891751
10/03/2015 05:00,0.436056776,0.077732314,0.07936232,0.194166734
10/03/2015 06:00,0.326544849,0.065277591,0.097956431,0.205707269
10/03/2015 07:00,0.314129285,0.053091736,0.118717873,0.215645022
10/03/2015 08:00,0.325315152,0.066608786,0.144316685,0.226219069
10/03/2015 09:00,0.333067949,0.084585439,0.167819219,0.233599938
10/03/2015 10:00,0.34312468,0.099317016,0.172169184,0.232693973
10/03/2015 11:00,0.347612291,0.117370458,0.173958256,0.266141623
10/03/2015 12:00,0.357375838,0.132688835,0.165951262,0.292771363
10/03/2015 13:00,0.360394991,0.139521131,0.178310099,0.312168243
10/03/2015 14:00,0.358587302,0.13014903,0.199608274,0.32942695
10/03/2015 15:00,0.364377562,0.113896505,0.207804086,0.337957053
10/03/2015 16:00,0.397933179,0.100024212,0.205019635,0.337454612
10/03/2015 17:00,0.439367261,0.071865199,0.192483556,0.331541171
10/03/2015 18:00,0.471380143,0.050540879,0.180574021,0.320025083
10/03/2015 19:00,0.489949949,0.043067977,0.1714809,0.308800813
10/03/2015 20:00,0.502152099,0.040930531,0.167417181,0.298662895
10/03/2015 21:00,0.504064198,0.041461829,0.162219371,0.289998878
10/03/2015 22:00,0.498589195,0.054285735,0.152980258,0.26935901
10/03/2015 23:00,0.493639204,0.057562636,0.138904561,0.274309528
11/03/2015 00:00,0.493078214,0.061030379,0.128039689,0.269925448
11/03/2015 01:00,0.478335933,0.063788135,0.117425969,0.234273945
11/03/2015 02:00,0.463412606,0.063354676,0.106188742,0.232154965
11/03/2015 03:00,0.443710398,0.059289887,0.074071818,0.253232423
11/03/2015 04:00,0.419396808,0.054372817,0.071571191,0.268931251
11/03/2015 05:00,0.362468866,0.054080153,0.080455627,0.291871916
11/03/2015 06:00,0.274523007,0.053277029,0.083769458,0.317978338
11/03/2015 07:00,0.294691159,0.047896767,0.088674343,0.343595478
11/03/2015 08:00,0.33091703,0.074330753,0.100429905,0.361111837
11/03/2015 09:00,0.359648213,0.1111989,0.116494729,0.376115716
11/03/2015 10:00,0.368766911,0.166379042,0.131212496,0.40038192
11/03/2015 11:00,0.376308959,0.192087874,0.135374887,0.445489381
11/03/2015 12:00,0.384481415,0.214632411,0.137477492,0.470821542
11/03/2015 13:00,0.393253088,0.228755143,0.152303439,0.490714055
11/03/2015 14:00,0.410678432,0.217329595,0.174127239,0.505530111
11/03/2015 15:00,0.443179094,0.187675963,0.183419698,0.510640296
11/03/2015 16:00,0.491330855,0.164038562,0.184963371,0.505832708
11/03/2015 17:00,0.533087936,0.125752661,0.181729943,0.49408579
11/03/2015 18:00,0.558797576,0.100480744,0.176887165,0.472686047
11/03/2015 19:00,0.573603433,0.083228575,0.170529281,0.453472102
11/03/2015 20:00,0.577852993,0.072472901,0.162625088,0.435987625
11/03/2015 21:00,0.575011897,0.067041622,0.149340359,0.424043539
11/03/2015 22:00,0.54308999,0.093005944,0.139051914,0.401245562
11/03/2015 23:00,0.533894055,0.078351656,0.125008259,0.401946978
12/03/2015 00:00,0.520808146,0.071979576,0.117026298,0.385879163
12/03/2015 01:00,0.500496286,0.066929999,0.110686379,0.339272024
12/03/2015 02:00,0.485505561,0.061979327,0.096731787,0.318745681
12/03/2015 03:00,0.473892831,0.059335485,0.071676578,0.329811104
12/03/2015 04:00,0.459488547,0.056317516,0.075067534,0.340440909
12/03/2015 05:00,0.39467854,0.056471082,0.09192409,0.35971992
12/03/2015 06:00,0.325925838,0.060311707,0.102192144,0.378559992
12/03/2015 07:00,0.324266842,0.071648913,0.111334741,0.394374816
12/03/2015 08:00,0.306301371,0.117729479,0.127276442,0.396264247
12/03/2015 09:00,0.266828351,0.168808565,0.147294229,0.394518514
12/03/2015 10:00,0.215745638,0.160035042,0.171689429,0.372288333
12/03/2015 11:00,0.204067774,0.200397292,0.173007463,0.393771665
12/03/2015 12:00,0.208043292,0.216744164,0.167544371,0.414209099
12/03/2015 13:00,0.225732422,0.222576389,0.18530203,0.432216272
12/03/2015 14:00,0.24910944,0.213850585,0.206157565,0.44172931
12/03/2015 15:00,0.289713213,0.201660645,0.217931602,0.443158367
12/03/2015 16:00,0.361145195,0.19461874,0.217797559,0.441280849
12/03/2015 17:00,0.423928843,0.170223024,0.206341825,0.439663128
12/03/2015 18:00,0.463316929,0.160328611,0.194213498,0.430854542
12/03/2015 19:00,0.479986922,0.161809225,0.181530213,0.420623672
12/03/2015 20:00,0.489615704,0.170914351,0.170326263,0.412607401
12/03/2015 21:00,0.486499653,0.170968106,0.158619504,0.401865209
12/03/2015 22:00,0.454164718,0.164357319,0.142834196,0.375726794
12/03/2015 23:00,0.448094691,0.174988383,0.131289619,0.377088387
13/03/2015 00:00,0.4374788,0.192326894,0.121803603,0.362730146
13/03/2015 01:00,0.42870282,0.198982591,0.114744313,0.321456429
13/03/2015 02:00,0.417037774,0.214639458,0.104797235,0.303339179
13/03/2015 03:00,0.40879387,0.236049552,0.081905422,0.302645403
13/03/2015 04:00,0.396344704,0.254415324,0.077106977,0.308915617
13/03/2015 05:00,0.345713594,0.284072932,0.086713496,0.325998937
13/03/2015 06:00,0.297481084,0.30071649,0.102305186,0.348160526
13/03/2015 07:00,0.308645076,0.286465814,0.125525455,0.36235747
13/03/2015 08:00,0.303677685,0.366794612,0.147723023,0.363056412
13/03/2015 09:00,0.257198678,0.481463039,0.165423433,0.367263156
13/03/2015 10:00,0.217575243,0.445473444,0.149455925,0.378857135
13/03/2015 11:00,0.195016875,0.529995737,0.141856488,0.422367483
13/03/2015 12:00,0.193772074,0.559164271,0.131362347,0.446898582
13/03/2015 13:00,0.201885513,0.557779659,0.140611419,0.464316505
13/03/2015 14:00,0.225003603,0.528636161,0.159547079,0.472033852
13/03/2015 15:00,0.261743722,0.496101458,0.175206758,0.469041097
13/03/2015 16:00,0.319654931,0.478846637,0.18028185,0.463541262
13/03/2015 17:00,0.386018945,0.435818112,0.182696931,0.460983637
13/03/2015 18:00,0.441517938,0.398049049,0.178458599,0.458617847
13/03/2015 19:00,0.483687164,0.37472635,0.175550452,0.455688142
13/03/2015 20:00,0.507933041,0.358720459,0.17171718,0.449520103
13/03/2015 21:00,0.51460248,0.342856254,0.166119755,0.442174997
13/03/2015 22:00,0.541010345,0.346418069,0.156696831,0.416585879
13/03/2015 23:00,0.530406096,0.324275863,0.150268144,0.418731677
14/03/2015 00:00,0.519990929,0.294010855,0.140215493,0.408604455
14/03/2015 01:00,0.511891065,0.277116281,0.132470093,0.380010964
14/03/2015 02:00,0.501692247,0.260859533,0.121208795,0.385283133
14/03/2015 03:00,0.493062711,0.239743858,0.087916177,0.405457008
14/03/2015 04:00,0.476947016,0.222045131,0.081245314,0.435148658
14/03/2015 05:00,0.418326544,0.215399944,0.092758153,0.453528265
14/03/2015 06:00,0.377663623,0.191822115,0.108368468,0.465543531
14/03/2015 07:00,0.410840931,0.260425523,0.126014596,0.48023357
14/03/2015 08:00,0.436121648,0.354577268,0.140631471,0.493184456
14/03/2015 09:00,0.424742674,0.421804624,0.153798027,0.507239246
14/03/2015 10:00,0.379278739,0.458755241,0.152903362,0.534368542
14/03/2015 11:00,0.331532231,0.482644747,0.152817226,0.574590343
14/03/2015 12:00,0.310162815,0.472465064,0.149971313,0.601087251
14/03/2015 13:00,0.299580693,0.443776759,0.16124343,0.611791893
14/03/2015 14:00,0.303246215,0.400006331,0.180894679,0.616319288
14/03/2015 15:00,0.328756719,0.325082592,0.190482925,0.615288544
14/03/2015 16:00,0.399148915,0.276360249,0.190330663,0.607707489
14/03/2015 17:00,0.465192574,0.234059511,0.191006709,0.599465314
14/03/2015 18:00,0.519588374,0.204556287,0.190849816,0.593428323
14/03/2015 19:00,0.552184669,0.188959628,0.188708208,0.589138186
14/03/2015 20:00,0.572201633,0.178255211,0.18426299,0.583028376
14/03/2015 21:00,0.575012917,0.167109417,0.176561718,0.571631004
14/03/2015 22:00,0.585180032,0.166906269,0.154726901,0.562482934
14/03/2015 23:00,0.568524678,0.137088994,0.151930761,0.545657232
15/03/2015 00:00,0.54603229,0.120407855,0.149601993,0.520386966
15/03/2015 01:00,0.526642522,0.111574333,0.145384129,0.492525555
15/03/2015 02:00,0.507245982,0.10451242,0.129924806,0.488340445
15/03/2015 03:00,0.491019659,0.098519259,0.091499131,0.485131413
15/03/2015 04:00,0.475483338,0.093132495,0.083487142,0.485422074
15/03/2015 05:00,0.432947647,0.098029558,0.091522745,0.489029347
15/03/2015 06:00,0.389266182,0.095102653,0.103006409,0.494157059
15/03/2015 07:00,0.416731445,0.1289022,0.112332706,0.500982061
15/03/2015 08:00,0.438271862,0.184590965,0.12231285,0.507328099
15/03/2015 09:00,0.435421647,0.247451974,0.133512132,0.499429748
15/03/2015 10:00,0.423601451,0.375585728,0.143859685,0.492131857
15/03/2015 11:00,0.406219742,0.393239177,0.145671654,0.522811612
15/03/2015 12:00,0.391662101,0.384415903,0.141704119,0.542802836
15/03/2015 13:00,0.376034043,0.356748485,0.150839513,0.555655152
15/03/2015 14:00,0.374259098,0.317874268,0.162968027,0.55916776
15/03/2015 15:00,0.401299284,0.257430667,0.164241519,0.554370109
15/03/2015 16:00,0.4678016,0.215478888,0.157951564,0.541224768
15/03/2015 17:00,0.536944426,0.173249545,0.149645207,0.530094327
15/03/2015 18:00,0.588656768,0.1456861,0.13871988,0.522218157
15/03/2015 19:00,0.616292213,0.131436959,0.131122912,0.51805395
15/03/2015 20:00,0.627607686,0.125634756,0.129713992,0.511871048
15/03/2015 21:00,0.61558744,0.122787449,0.12835931,0.506018268
15/03/2015 22:00,0.589368668,0.208897128,0.117084564,0.498247615
15/03/2015 23:00,0.551925906,0.193568489,0.115655546,0.491687405
16/03/2015 00:00,0.525758475,0.175312478,0.116632538,0.456836968
16/03/2015 01:00,0.508994741,0.171558294,0.114566996,0.427933524
16/03/2015 02:00,0.503497212,0.166715076,0.104529584,0.416493409
16/03/2015 03:00,0.498152423,0.160485367,0.08482284,0.403592752
16/03/2015 04:00,0.485512107,0.153549305,0.085392543,0.400193542
16/03/2015 05:00,0.439248678,0.149840464,0.092591068,0.400315736
16/03/2015 06:00,0.371757284,0.150039681,0.105241839,0.402859456
16/03/2015 07:00,0.403150522,0.159206661,0.12369799,0.408250303
16/03/2015 08:00,0.443856771,0.176361284,0.144966502,0.413260273
16/03/2015 09:00,0.457909905,0.20024277,0.157261728,0.41859344
16/03/2015 10:00,0.430922477,0.190853399,0.160295386,0.42073977
16/03/2015 11:00,0.446331236,0.22293507,0.162883361,0.451304017
16/03/2015 12:00,0.465917798,0.255635082,0.166360334,0.466172077
16/03/2015 13:00,0.46784805,0.277441659,0.185309344,0.473462466
16/03/2015 14:00,0.450218822,0.286125649,0.207855711,0.476866357
16/03/2015 15:00,0.440302144,0.264585504,0.21271243,0.470544805
16/03/2015 16:00,0.439919962,0.243460051,0.203422173,0.461290896
16/03/2015 17:00,0.456959344,0.230707482,0.195105439,0.448789064
16/03/2015 18:00,0.458808335,0.227257219,0.186411939,0.43532762
16/03/2015 19:00,0.445391488,0.230059323,0.176885736,0.427791547
16/03/2015 20:00,0.42078166,0.236266491,0.170006918,0.419577651
16/03/2015 21:00,0.393317892,0.24454156,0.16263081,0.411632522
16/03/2015 22:00,0.353033306,0.248261895,0.147243539,0.385244244
16/03/2015 23:00,0.337567274,0.241024862,0.139424869,0.379138007
17/03/2015 00:00,0.327402136,0.244857646,0.132595395,0.345687636
17/03/2015 01:00,0.318259067,0.236712498,0.129134039,0.327877287
17/03/2015 02:00,0.309200651,0.232996172,0.105936868,0.323625986
17/03/2015 03:00,0.301597056,0.231009077,0.081252493,0.31479117
17/03/2015 04:00,0.290288114,0.242481834,0.072262719,0.312927995
17/03/2015 05:00,0.25372484,0.255804897,0.077429332,0.321875392
17/03/2015 06:00,0.192176035,0.240211048,0.089479385,0.323954792
17/03/2015 07:00,0.185387776,0.232674078,0.110815764,0.330942744
17/03/2015 08:00,0.163584606,0.28069718,0.130308049,0.339172868
17/03/2015 09:00,0.141631914,0.335510084,0.140619061,0.360731914
17/03/2015 10:00,0.142249882,0.325965767,0.132301781,0.371829213
17/03/2015 11:00,0.161204867,0.372022469,0.126256652,0.397805267
17/03/2015 12:00,0.181400123,0.417598867,0.123655535,0.414106484
17/03/2015 13:00,0.197145811,0.423313835,0.138534111,0.425270383
17/03/2015 14:00,0.212677424,0.39720317,0.156781872,0.431943776
17/03/2015 15:00,0.246400474,0.348986207,0.165934686,0.433715352
17/03/2015 16:00,0.309884618,0.329098561,0.165364366,0.432609075
17/03/2015 17:00,0.377402805,0.307779514,0.164155667,0.43014168
17/03/2015 18:00,0.419893965,0.294422199,0.160436976,0.430046365
17/03/2015 19:00,0.448144549,0.295583641,0.151425747,0.431273594
17/03/2015 20:00,0.461187535,0.302955965,0.143246123,0.431781348
17/03/2015 21:00,0.465625811,0.31039602,0.134758089,0.432453463
17/03/2015 22:00,0.456255882,0.3021809,0.132659962,0.411130494
17/03/2015 23:00,0.448053235,0.295483029,0.124127823,0.416466003
18/03/2015 00:00,0.444446035,0.291024961,0.118391609,0.405311094
18/03/2015 01:00,0.441573901,0.291712215,0.114189115,0.392586228
18/03/2015 02:00,0.439830579,0.298147623,0.102158025,0.389595924
18/03/2015 03:00,0.437286871,0.30158369,0.072539857,0.380809701
18/03/2015 04:00,0.436976107,0.307136686,0.068422049,0.384098184
18/03/2015 05:00,0.382369791,0.321702989,0.079848584,0.392978848
18/03/2015 06:00,0.356196959,0.332535418,0.093719472,0.400193106
18/03/2015 07:00,0.376017477,0.299024447,0.1067807,0.407877727
18/03/2015 08:00,0.37147005,0.325602905,0.120304428,0.415922104
18/03/2015 09:00,0.330694049,0.402222193,0.129564527,0.420537886
18/03/2015 10:00,0.272999745,0.434831596,0.117599069,0.426476904
18/03/2015 11:00,0.238411234,0.469213882,0.117244673,0.440513547
18/03/2015 12:00,0.219364452,0.491607296,0.124593427,0.449321349
